CP;Provincia;Localidad;Cod_Provincia;
5701;San Luis;Hinojito;11;
5701;San Luis;Intiguasi;11;
5701;San Luis;Isla;11;
5701;San Luis;Juana Koslay;11;
5701;San Luis;La Alianza;11;
5701;San Luis;La Bajada;11;
5701;San Luis;La Calaguala;11;
5701;San Luis;La Cienaga;11;
5701;San Luis;La Higuerita;11;
5701;San Luis;La Pampa;11;
5701;San Luis;Laguna Brava;11;
5701;San Luis;Las Barranquitas;11;
5701;San Luis;Las C De S Martin;11;
5701;San Luis;Los Arroyos;11;
5701;San Luis;Los Carricitos;11;
5701;San Luis;Los Montes;11;
5701;San Luis;Los Pasitos;11;
5701;San Luis;Los Puquios;11;
5701;San Luis;Los Tapiales;11;
5701;San Luis;Maray;11;
5701;San Luis;Marmol Verde;11;
5701;San Luis;Mina Carolina;11;
5701;San Luis;Mina Santo Domingo;11;
5701;San Luis;Monte Chiquito;11;
5701;San Luis;Ojo De Agua;11;
5701;San Luis;Once De Mayo;11;
5701;San Luis;Pampa D Tamborero;11;
5701;San Luis;Pampita;11;
5701;San Luis;Pantanillos;11;
5701;San Luis;Paso De Cuero;11;
5701;San Luis;Paso Del Rey;11;
5701;San Luis;Paso Juan Gomez;11;
5701;San Luis;Q De La Burra;11;
5701;San Luis;Rio Grande;11;
5701;San Luis;San Miguel;11;
5701;San Luis;Santa Clara;11;
5701;San Luis;Saucesito;11;
5701;San Luis;Sol De Abril;11;
5701;San Luis;Solobasta;11;
5701;San Luis;Talarcito;11;
5701;San Luis;Totoral;11;
5701;San Luis;Trapiche;11;
5701;San Luis;Tukiros;11;
5701;San Luis;V De La Pancanta;11;
5701;San Luis;Vallecito;11;
5701;San Luis;Virarco;11;
5702;San Luis;San Luis;11;
5703;San Luis;Ahi Veremos;11;
5703;San Luis;Alta Gracia;11;
5703;San Luis;Alto;11;
5703;San Luis;Arbol Solo;11;
5703;San Luis;Balde De Amira;11;
5703;San Luis;Balde Del Rosario;11;
5703;San Luis;Barranca Colorada;11;
5703;San Luis;Barrial;11;
5703;San Luis;Caqada Angosta;11;
5703;San Luis;Divisadero;11;
5703;San Luis;El Bagual;11;
5703;San Luis;El Balde;11;
5703;San Luis;El Chaqar;11;
5703;San Luis;El Espinillo;11;
5703;San Luis;El Milagro;11;
5703;San Luis;El Paraiso;11;
5703;San Luis;El Payero;11;
5703;San Luis;El Pot De Leyes;11;
5703;San Luis;El Salto;11;
5703;San Luis;El Zampal;11;
5703;San Luis;Espinillo;11;
5703;San Luis;Hipolito Yrigoyen;11;
5703;San Luis;La Chilca;11;
5703;San Luis;La Corina;11;
5703;San Luis;La Duda;11;
5703;San Luis;La Escondida;11;
5703;San Luis;La Esperanza;11;
5703;San Luis;La Eulogia;11;
5703;San Luis;La Garza;11;
5703;San Luis;La Julia;11;
5703;San Luis;La Majada;11;
5703;San Luis;La Quebrada;11;
5703;San Luis;La Salud;11;
5703;San Luis;La Sandia;11;
5703;San Luis;La Serrana;11;
5703;San Luis;La Union;11;
5703;San Luis;Las Caritas;11;
5703;San Luis;Las Lomas;11;
5703;San Luis;Longari;11;
5703;San Luis;Los Algarrobos;11;
5703;San Luis;Los Chaqares;11;
5703;San Luis;Los Molles;11;
5703;San Luis;Los Ramblones;11;
5703;San Luis;Manantiales;11;
5703;San Luis;Paliguanta;11;
5703;San Luis;Paraiso;11;
5703;San Luis;Pozo Del Carril;11;
5703;San Luis;Pozo Del Espinillo;11;
5703;San Luis;Pozo Santiago;11;
5703;San Luis;Pozo Simon;11;
5703;San Luis;Represa Del Chaqar;11;
5703;San Luis;Retamo;11;
5703;San Luis;Retiro;11;
5703;San Luis;Rumiguasi;11;
5703;San Luis;San Jose;11;
5703;San Luis;San Raimundo;11;
5703;San Luis;San Roque;11;
5703;San Luis;Seis De Septiembre;11;
5703;San Luis;Taza Blanca;11;
5703;San Luis;Toro Negro;11;
5703;San Luis;Vizcacheras;11;
5704;San Luis;Potrero De Los Funes;11;
5705;San Luis;Agua Hedionda;11;
5705;San Luis;Algarrobal;11;
5705;San Luis;Balde Hondo;11;
5705;San Luis;Banda Sud;11;
5705;San Luis;Baqado Lindo;11;
5705;San Luis;Bella Vista;11;
5705;San Luis;Campanario;11;
5705;San Luis;La Bava;11;
5705;San Luis;La Porfia;11;
5705;San Luis;La Represita;11;
5705;San Luis;Las Salinas;11;
5705;San Luis;Maravilla;11;
5705;San Luis;P Pampa Invernada;11;
5705;San Luis;P Q Cal;11;
5705;San Luis;Pampa Invernada;11;
5705;San Luis;Pozo Cavado;11;
5705;San Luis;Pozo De Los Rayos;11;
5705;San Luis;Pozo Del Tala;11;
5705;San Luis;Pta Del Portezuelo;11;
5705;San Luis;Puerto Rico;11;
5705;San Luis;Ramadita;11;
5705;San Luis;Ramblones;11;
5705;San Luis;Rio Juan Gomez;11;
5705;San Luis;Rodeo Cadenas;11;
5705;San Luis;S F Del M. De Oro;11;
5705;San Luis;San Fco Del Monte De Oro;11;
5705;San Luis;Socoscora;11;
5705;San Luis;Tintitaco;11;
5707;San Luis;Aguaditas;11;
5707;San Luis;Balde De Arriba;11;
5707;San Luis;Balde De Azcurra;11;
5707;San Luis;Balde De Puertas;11;
5707;San Luis;Baldecito La Pampa;11;
5707;San Luis;Baqado;11;
5707;San Luis;Barriales;11;
5707;San Luis;Bella Vista;11;
5707;San Luis;Botijas;11;
5707;San Luis;Cantantal;11;
5707;San Luis;Carmelo;11;
5707;San Luis;Cerro Bayo;11;
5707;San Luis;Cerro Negro;11;
5707;San Luis;Chimbas;11;
5707;San Luis;Chimborazo;11;
5707;San Luis;El Mollarcito;11;
5707;San Luis;El Rincon;11;
5707;San Luis;El Verano;11;
5707;San Luis;Gualtaran;11;
5707;San Luis;La Patria;11;
5707;San Luis;La Salvadora;11;
5707;San Luis;Las Lagunas;11;
5707;San Luis;Las Lagunitas;11;
5707;San Luis;Las Mesias;11;
5707;San Luis;Las Pampitas;11;
5707;San Luis;Lindo;11;
5707;San Luis;Lomas Blancas;11;
5707;San Luis;Los Almacigos;11;
5707;San Luis;Los Mendocinos;11;
5707;San Luis;Manantial Blanco;11;
5707;San Luis;Monte Carmelo;11;
5707;San Luis;Pampa Grande;11;
5707;San Luis;Paso De Piedra;11;
5707;San Luis;Pastal;11;
5707;San Luis;Peqon Colorado;11;
5707;San Luis;Pozo Del Molle;11;
5707;San Luis;Reconquista;11;
5707;San Luis;San Rufino;11;
5707;San Luis;San Salvador;11;
5707;San Luis;Santa Rosa;11;
5707;San Luis;Santa Victoria;11;
5707;San Luis;Santo Domingo;11;
5707;San Luis;Serafina;11;
5707;San Luis;Temeraria;11;
5707;San Luis;Vista Alegre;11;
5707;San Luis;Zampal;11;
5709;San Luis;Baqadito Viejo;11;
5709;San Luis;Caqada Quemada;11;
5709;San Luis;Cebollar;11;
5709;San Luis;Consulta;11;
5709;San Luis;Corral De Piedra;11;
5709;San Luis;El Manantial;11;
5709;San Luis;El Molino;11;
5709;San Luis;La Esquina;11;
5709;San Luis;La Legua;11;
5709;San Luis;Los Pejes;11;
5709;San Luis;Lujan;11;
5709;San Luis;Manantial;11;
5709;San Luis;Santa Rufina;11;
5709;San Luis;Santa Teresita;11;
5710;San Luis;La Punta;11;
5711;San Luis;Angelita;11;
5711;San Luis;Bajada;11;
5711;San Luis;Balde De Escudero;11;
5711;San Luis;Balde Retamo;11;
5711;San Luis;Balde Viejo;11;
5711;San Luis;Baqadito;11;
5711;San Luis;Baqado De Cautana;11;
5711;San Luis;Baqos Zapallar;11;
5711;San Luis;Becerra;11;
5711;San Luis;El Baqado;11;
5711;San Luis;El Calden;11;
5711;San Luis;El Chaqar;11;
5711;San Luis;El Injerto;11;
5711;San Luis;El Potrerillo;11;
5711;San Luis;El Puesto;11;
5711;San Luis;El Quebracho;11;
5711;San Luis;El Retamo;11;
5711;San Luis;El Rio;11;
5711;San Luis;El Zapallar;11;
5711;San Luis;Entre Rios;11;
5711;San Luis;Estancia La Blanca;11;
5711;San Luis;Estancia La Union;11;
5711;San Luis;La Aguada;11;
5711;San Luis;La Brea;11;
5711;San Luis;La Florida;11;
5711;San Luis;La Linea;11;
5711;San Luis;La Union;11;
5711;San Luis;La Vertiente;11;
5711;San Luis;Las Claritas;11;
5711;San Luis;Las Playas;11;
5711;San Luis;Las Puertas;11;
5711;San Luis;Los Chenas;11;
5711;San Luis;Los Molles;11;
5711;San Luis;Naranjo;11;
5711;San Luis;Paso Del Medio;11;
5711;San Luis;Pie De La Cuesta;11;
5711;San Luis;Puesto De Tabares;11;
5711;San Luis;Puesto Talar;11;
5711;San Luis;Puntos De La Linea;11;
5711;San Luis;Quines;11;
5711;San Luis;Represa Del Monte;11;
5711;San Luis;Salinas;11;
5711;San Luis;San Miguel;11;
5711;San Luis;Sant Ana;11;
5711;San Luis;Santa Clara;11;
5712;San Luis;Juana Koslay;11;
5713;San Luis;Balde Ahumada;11;
5713;San Luis;Balde De Guardia;11;
5713;San Luis;Balde De La Linea;11;
5713;San Luis;Balde De Quines;11;
5713;San Luis;Balde De Torres;11;
5713;San Luis;Balde El Carril;11;
5713;San Luis;Baldecito;11;
5713;San Luis;Candelaria;11;
5713;San Luis;El Cadillo;11;
5713;San Luis;El Hormiguero;11;
5713;San Luis;El Mollar;11;
5713;San Luis;El Puestito;11;
5713;San Luis;El Sembrado;11;
5713;San Luis;La Bajada;11;
5713;San Luis;La Colonia;11;
5713;San Luis;La Medula;11;
5713;San Luis;La Moderna;11;
5713;San Luis;La Plata;11;
5713;San Luis;La Ramada;11;
5713;San Luis;La Resistencia;11;
5713;San Luis;La Sirena;11;
5713;San Luis;La Tusca;11;
5713;San Luis;Las Bajadas;11;
5713;San Luis;Las Chimbas;11;
5713;San Luis;Las Playas Args;11;
5713;San Luis;Los Arces;11;
5713;San Luis;Medano Ballo;11;
5713;San Luis;Patio Limpio;11;
5713;San Luis;Puesto Roberto;11;
5713;San Luis;Quebrachito;11;
5713;San Luis;San Celestino;11;
5713;San Luis;San Martin;11;
5713;San Luis;San Pedro;11;
5713;San Luis;Tres Caqadas;11;
5714;Santiago Del Estero;La Firmeza;13;
5714;San Luis;Pot De Los Funes;11;
5714;San Luis;Potrero De Los Funes;11;
5715;San Luis;Arbol Verde;11;
5715;Catamarca;Balde De Escudero;2;
5715;San Luis;Balde De Garcia;11;
5715;San Luis;Balde De Guiqazu;11;
5715;San Luis;Balde De Ledesma;11;
5715;San Luis;Balde De Monte;11;
5715;San Luis;Balde De Nuevo;11;
5715;San Luis;Balde Del Escudero;11;
5715;San Luis;Bella Vista;11;
5715;San Luis;Caqada;11;
5715;San Luis;El Alto;11;
5715;San Luis;El Barrial;11;
5715;San Luis;El Pocito;11;
5715;San Luis;El Tembleque;11;
5715;San Luis;Florida;11;
5715;San Luis;Islitas;11;
5715;San Luis;Las Cabras;11;
5715;San Luis;Las Islitas;11;
5715;San Luis;Las Palomas;11;
5715;San Luis;Las Rosadas;11;
5715;San Luis;Los Algarrobitos;11;
5715;San Luis;Los Cerrillos;11;
5715;San Luis;Pocitos;11;
5715;San Luis;Pozo Del Medio;11;
5715;San Luis;San Jorge;11;
5716;San Luis;V De La Quebrada;11;
5716;San Luis;Villa De La Quebrada;11;
5717;La Rioja;El Calden;8;
5717;San Luis;El Pimpollo;11;
5718;San Luis;San Roque;11;
5719;San Luis;Agua Amarga;11;
5719;Catamarca;Aguadita;2;
5719;San Luis;Alazanas;11;
5719;Catamarca;Algarrobos Grandes;2;
5719;San Luis;Altillo;11;
5719;Catamarca;Alto Negro;2;
5719;San Luis;Bajo De La Cruz;11;
5719;San Luis;Barzola;11;
5719;San Luis;Bebida;11;
5719;Catamarca;Bella Estancia;2;
5719;Catamarca;C Del Cantaro;2;
5719;Catamarca;Caqada De Vilan;2;
5719;Catamarca;Charlone;2;
5719;San Luis;Charlones;11;
5719;San Luis;El Calden;11;
5719;San Luis;El Carmen;11;
5719;San Luis;El Charabon;11;
5719;Catamarca;El Dichoso;2;
5719;San Luis;El Jarillal;11;
5719;San Luis;El Molle;11;
5719;San Luis;El Pedernal;11;
5719;Catamarca;El Ramblon;2;
5719;San Luis;El Valle;11;
5719;San Luis;Estancia El Medano;11;
5719;Catamarca;Estancia San Roque;2;
5719;San Luis;Gigante;11;
5719;San Luis;Hualtaran;11;
5719;San Luis;La Aguada;11;
5719;Catamarca;La Alameda;2;
5719;San Luis;La Calera;11;
5719;San Luis;La Calera- San Luis;11;
5719;San Luis;La Chaqarienta;11;
5719;San Luis;La Empajada;11;
5719;San Luis;La Estrella;11;
5719;San Luis;La Florida;11;
5719;San Luis;La Josefa;11;
5719;San Luis;La Juanita;11;
5719;Catamarca;La Merced;2;
5719;San Luis;La Primavera;11;
5719;San Luis;La Yesera;11;
5719;San Luis;Las Barrancas;11;
5719;Catamarca;Las Galeras;2;
5719;San Luis;Las Lagunas;11;
5719;San Luis;Los Aguados;11;
5719;San Luis;Los Araditos;11;
5719;San Luis;Los Cerritos;11;
5719;Catamarca;Los Chancaros;2;
5719;San Luis;Los Talas;11;
5719;San Luis;Los Telarios;11;
5719;San Luis;Monte Verde;11;
5719;Catamarca;Moyarcito;2;
5719;Catamarca;Portezuelo;2;
5719;San Luis;Puerto Alegre;11;
5719;La Rioja;Punta De La Sierra;8;
5719;Catamarca;Recreo;2;
5719;San Luis;Represa Del Carmen;11;
5719;Catamarca;Romance;2;
5719;Catamarca;S Rosa Del Gigante;2;
5719;Catamarca;San Agustin;2;
5719;San Luis;San Antonio;11;
5719;San Luis;San Geronimo;11;
5719;San Luis;San Isidro;11;
5719;San Luis;San Pedro;11;
5719;San Luis;Santa Ana;11;
5719;Catamarca;Santa Maria;2;
5719;Catamarca;Santa Rosa;2;
5719;Catamarca;Tres Lomas;2;
5719;Catamarca;Tres Puertas;2;
5720;San Luis;Nogoli;11;
5721;San Luis;Agua Seballe;11;
5721;San Luis;Aguas De Piedras;11;
5721;San Luis;Alto Del Valle;11;
5721;San Luis;Alto Grande;11;
5721;San Luis;Alto Pelado;11;
5721;San Luis;Beazley;11;
5721;San Luis;C Santa Virginia;11;
5721;San Luis;Caqa Larga;11;
5721;San Luis;Cerro Varela;11;
5721;San Luis;Cerro Viejo;11;
5721;San Luis;Chalanta;11;
5721;San Luis;Chischaca;11;
5721;San Luis;Chischaquita;11;
5721;San Luis;El Cazador;11;
5721;San Luis;El Lechuzo;11;
5721;San Luis;El Molle;11;
5721;San Luis;El Socorro;11;
5721;San Luis;El Totoral;11;
5721;San Luis;Estacion Zanjitas;11;
5721;San Luis;Fortin Salto;11;
5721;San Luis;Gorgonta;11;
5721;San Luis;Huejeda;11;
5721;San Luis;La Agua Nueva;11;
5721;San Luis;La Amarga;11;
5721;San Luis;La Bonita;11;
5721;San Luis;La Caqada;11;
5721;San Luis;La Costa;11;
5721;San Luis;La Dulce;11;
5721;San Luis;La Emilia;11;
5721;San Luis;La Irene;11;
5721;San Luis;La Jerga;11;
5721;San Luis;La Peregrina;11;
5721;San Luis;La Represa;11;
5721;San Luis;La Seqa;11;
5721;San Luis;La Seña;11;
5721;San Luis;La Tosca;11;
5721;San Luis;La Totora;11;
5721;San Luis;La Verde;11;
5721;San Luis;Las Colonias;11;
5721;San Luis;Las Gamas;11;
5721;San Luis;Las Lagunitas;11;
5721;San Luis;Las Piedritas;11;
5721;San Luis;Las Tres Caqadas;11;
5721;San Luis;Las Viscacheras;11;
5721;San Luis;Los Cerrillos;11;
5721;San Luis;Los Chaqaritos;11;
5721;San Luis;Los Claveles;11;
5721;San Luis;Los Coros;11;
5721;San Luis;Los Jagueles;11;
5721;San Luis;Mosmota;11;
5721;San Luis;P De Las Salinas;11;
5721;San Luis;P De Los Jumes;11;
5721;San Luis;Paje;11;
5721;San Luis;Paso Ancho;11;
5721;San Luis;Paso De La Tierra;11;
5721;San Luis;Paso De Las Toscas;11;
5721;San Luis;Paso De Las Vacas;11;
5721;San Luis;Paso De Los Bayos;11;
5721;San Luis;Pozo Cercado;11;
5721;San Luis;Puente La Orqueta;11;
5721;San Luis;Puerta De La Isla;11;
5721;San Luis;Punta Del Cerro;11;
5721;San Luis;Puntos De Agua;11;
5721;San Luis;Salitral;11;
5721;San Luis;Salto Chico;11;
5721;San Luis;San Antonio;11;
5721;San Luis;San Geronimo;11;
5721;San Luis;San Jorge;11;
5721;San Luis;San Martin;11;
5721;San Luis;San Vicente;11;
5721;San Luis;Santa Isabel;11;
5721;San Luis;Tamascanes;11;
5721;San Luis;Transval;11;
5721;San Luis;Travesia;11;
5721;San Luis;Tres Caqadas;11;
5721;San Luis;Vacas Muertas;11;
5721;San Luis;Varela;11;
5722;San Luis;Acasape;11;
5722;San Luis;Alto Del Leon;11;
5722;San Luis;Auto Grande;11;
5722;San Luis;Balda;11;
5722;San Luis;Campo De San Pedro;11;
5722;San Luis;Eleodoro Lobos;11;
5722;San Luis;Juan W Gez;11;
5722;San Luis;La Delia;11;
5722;San Luis;La Maria;11;
5722;San Luis;La Yerba Buena;11;
5722;San Luis;Las Caqitas;11;
5722;San Luis;Las Higueras;11;
5722;San Luis;Lince;11;
5722;San Luis;Santa Dionisia;11;
5723;San Luis;El Chorrillo;11;
5724;San Luis;Alto Pencoso;11;
5724;San Luis;Balde;11;
5724;San Luis;Bebedero;11;
5724;San Luis;Bella Vista;11;
5724;San Luis;Chosmes;11;
5724;San Luis;El Charco;11;
5724;San Luis;El Mataco;11;
5724;San Luis;El Negro;11;
5724;San Luis;Guasquita;11;
5724;San Luis;Jarilla;11;
5724;San Luis;La Brea;11;
5724;San Luis;La Cabra;11;
5724;San Luis;La Reforma;11;
5724;San Luis;La Selva;11;
5724;San Luis;La Union;11;
5724;San Luis;Laguna Seca;11;
5724;San Luis;Los Tamariqos;11;
5724;San Luis;Mantilla;11;
5724;San Luis;Mataco;11;
5724;San Luis;Negro Muerto;11;
5724;San Luis;P Los Algarrobos;11;
5724;San Luis;Palomar;11;
5724;San Luis;Reforma Chica;11;
5724;San Luis;Salinas Del Bebedero;11;
5724;San Luis;Santa Rita;11;
5724;San Luis;Snas D Bebedero;11;
5725;San Luis;Carolina;11;
5726;San Luis;La Florida;11;
5730;San Luis;20 De Febrero;11;
5730;San Luis;3 Esquinas;11;
5730;San Luis;A Del Portezuelo;11;
5730;San Luis;C Jardin De S Luis;11;
5730;San Luis;Coronel Alzogaray;11;
5730;San Luis;Cra La Primavera;11;
5730;San Luis;E El Chamico;11;
5730;San Luis;E El Divisadero;11;
5730;San Luis;E El Quebrachal;11;
5730;San Luis;E El Saucecito;11;
5730;San Luis;E La Guardia;11;
5730;San Luis;E La Reserva;11;
5730;San Luis;E La Zulemita;11;
5730;San Luis;E Las Bebidas;11;
5730;San Luis;E Los Hermanos;11;
5730;San Luis;E Los Nogales;11;
5730;San Luis;E San Alberto;11;
5730;San Luis;El Chaqar;11;
5730;San Luis;El Dique;11;
5730;San Luis;El Fortin;11;
5730;San Luis;Est S Francisco;11;
5730;San Luis;Kilometro 656;11;
5730;San Luis;La Negrita;11;
5730;San Luis;La Primavera;11;
5730;San Luis;Las Palmas;11;
5730;San Luis;Lavaisse;11;
5730;San Luis;Liborio Luna;11;
5730;San Luis;Marlito;11;
5730;San Luis;Medano Chico;11;
5730;San Luis;Medano Grande;11;
5730;San Luis;Mercedes;11;
5730;San Luis;Pedernera;11;
5730;San Luis;Puesto Bella Vista;11;
5730;San Luis;Puesto El Tala;11;
5730;San Luis;San Ramon;11;
5730;San Luis;Santa Clara;11;
5730;San Luis;Villa Mercedes;11;
5730;San Luis;Villa Santiago;11;
5730;San Luis;Vista Hermosa;11;
5731;San Luis;Alfaland;11;
5731;San Luis;Cerro Blanco;11;
5731;San Luis;Cerro Negro;11;
5731;San Luis;E La Guillermina;11;
5731;San Luis;E San Antonio;11;
5731;San Luis;El Morro;11;
5731;San Luis;El Pasajero;11;
5731;San Luis;El Plateado;11;
5731;San Luis;El Sarco;11;
5731;San Luis;Estancia La Morena;11;
5731;San Luis;Juan Jorba;11;
5731;San Luis;Juante;11;
5731;San Luis;La Angelina;11;
5731;San Luis;La Bertita;11;
5731;San Luis;La Gama;11;
5731;San Luis;La Iberia;11;
5731;San Luis;La Javiera;11;
5731;San Luis;La Negra;11;
5731;San Luis;La Portada;11;
5731;San Luis;Las Carolinas;11;
5731;San Luis;Las Praderas;11;
5731;San Luis;Los Cerrillos;11;
5731;San Luis;Los Cisnes;11;
5731;San Luis;San Juan De Tastu;11;
5731;San Luis;Tasto;11;
5731;San Luis;Viscacheras;11;
5732;San Luis;La Gama;11;
5732;San Luis;Mercedes;11;
5732;San Luis;Villa Mercedes;11;
5733;San Luis;Cramer;11;
5733;San Luis;Villa Reynolds;11;
5734;San Luis;La Ribera;11;
5734;Cordoba;Piedra Pintada;3;
5735;San Luis;C Bella Vista;11;
5735;San Luis;Colonia Bella Vista;11;
5735;San Luis;Isondu;11;
5735;San Luis;Juan Llerena;11;
5735;San Luis;La Venecia;11;
5736;San Luis;Fraga;11;
5736;San Luis;La Adela;11;
5736;San Luis;La Cautiva;11;
5736;San Luis;Medanos;11;
5736;San Luis;P De Las Carretas;11;
5736;San Luis;Paines;11;
5736;San Luis;San Ignacio;11;
5738;San Luis;Santa Catalina;11;
5738;San Luis;Avanzada;11;
5738;San Luis;Caldenadas;11;
5738;San Luis;Colonia Luna;11;
5738;San Luis;El Carmen;11;
5738;San Luis;El Mangrullo;11;
5738;San Luis;El Nasao;11;
5738;San Luis;General Pedernera;11;
5738;San Luis;Justo Daract;11;
5738;San Luis;La Carmen;11;
5738;San Luis;La Elida;11;
5738;San Luis;La Garrapata;11;
5738;San Luis;La Magdalena;11;
5738;San Luis;La Mascota;11;
5738;San Luis;La Tula;11;
5738;San Luis;Las Encadenadas;11;
5738;San Luis;Las Meladas;11;
5738;San Luis;Las Totoritas;11;
5738;San Luis;Los Cesares;11;
5738;San Luis;Los Esquineros;11;
5738;San Luis;Los Medanos;11;
5738;San Luis;Los Pozos;11;
5738;San Luis;Paunero;11;
5738;San Luis;Rio Quinto;11;
5740;San Luis;San Jose;11;
5741;San Luis;Alto Verde;11;
5741;San Luis;Aviador Origone;11;
5741;San Luis;Bajos Hondos;11;
5741;San Luis;Capelen;11;
5741;San Luis;El Calden;11;
5741;San Luis;La Elisa;11;
5741;San Luis;La Flecha;11;
5741;San Luis;La Josefina;11;
5741;San Luis;La Palmira;11;
5741;San Luis;La Realidad;11;
5741;San Luis;La Silesia;11;
5741;San Luis;Laguna Capelen;11;
5741;San Luis;Laguna Sayape;11;
5741;San Luis;Nossar;11;
5741;San Luis;Portada Del Sauce;11;
5741;San Luis;S Jose Del Durazno;11;
5741;San Luis;Trece De Enero;11;
5742;Mendoza;El Borbollon;7;
5743;San Luis;El Pastal;11;
5743;San Luis;La Isabel;11;
5743;San Luis;Nueva Escocia;11;
5743;San Luis;San Camilo;11;
5750;San Luis;Alto De La Leqa;11;
5750;San Luis;Arboleda;11;
5750;San Luis;Canteras S Isabel;11;
5750;San Luis;Caqada Del Pasto;11;
5750;San Luis;Caqada San Antonio;11;
5750;San Luis;Casas Viejas;11;
5750;San Luis;Cerro De La Pila;11;
5750;San Luis;Cerro Verde;11;
5750;San Luis;Com Granville;11;
5750;San Luis;Comandante Granville;11;
5750;San Luis;Cuatro Esquinas;11;
5750;San Luis;Dique La Florida;11;
5750;San Luis;E Las Flores;11;
5750;San Luis;El Blanco;11;
5750;San Luis;El Portezuelo;11;
5750;San Luis;El Pozo;11;
5750;San Luis;El Rosario;11;
5750;San Luis;El Salado;11;
5750;San Luis;El Vallecito;11;
5750;San Luis;Estancia El Salado;11;
5750;San Luis;La Aguada;11;
5750;San Luis;La Alameda;11;
5750;San Luis;La Atalaya;11;
5750;San Luis;La Caqada;11;
5750;San Luis;La Fragua;11;
5750;San Luis;La Justa;11;
5750;San Luis;La Providencia;11;
5750;San Luis;La Rinconada;11;
5750;San Luis;La Toma;11;
5750;San Luis;La Totora;11;
5750;San Luis;Las Delicias;11;
5750;San Luis;Las Flores;11;
5750;San Luis;Las Peqas;11;
5750;San Luis;Las Rosas;11;
5750;San Luis;Loma Del Medio;11;
5750;San Luis;Los Menbrillos;11;
5750;San Luis;Piedras Blancas;11;
5750;San Luis;Quebrada Honda;11;
5750;San Luis;Riecito;11;
5750;San Luis;S J De L Chaqares;11;
5750;San Luis;Salado;11;
5750;San Luis;San Antonio;11;
5750;San Luis;Santa Isabel;11;
5750;San Luis;Sololosta;11;
5750;San Luis;Tamboreo;11;
5750;San Luis;Yacoro;11;
5751;San Luis;Agua Salada;11;
5751;San Luis;El Chaqar;11;
5751;San Luis;El Talita;11;
5751;San Luis;La Arboleda;11;
5751;San Luis;La Petra;11;
5751;San Luis;Los Medanitos;11;
5751;San Luis;Manantial Grande;11;
5751;San Luis;Saladillo;11;
5751;San Luis;San Gregorio;11;
5752;San Luis;Las Chacras;11;
5753;San Luis;Agua Linda;11;
5753;San Luis;Ancamilla;11;
5753;San Luis;Arroyo La Cal;11;
5753;San Luis;Bajo De Conlara;11;
5753;San Luis;Bajo La Laguna;11;
5753;San Luis;C Del Puestito;11;
5753;San Luis;Caqada Blanca;11;
5753;San Luis;Caqada La Tienda;11;
5753;San Luis;Caqada Quemada;11;
5753;San Luis;Casa De Condor;11;
5753;San Luis;Casa De Piedra;11;
5753;San Luis;Cerrito;11;
5753;San Luis;Cerro Colorado;11;
5753;San Luis;Chutusa;11;
5753;San Luis;Consuelo;11;
5753;San Luis;Corral Del Tala;11;
5753;San Luis;Corrales;11;
5753;San Luis;Cruz Brillante;11;
5753;San Luis;Divisadero;11;
5753;San Luis;Dormida;11;
5753;San Luis;El Baldecito;11;
5753;San Luis;El Burrito;11;
5753;San Luis;El Cardal;11;
5753;San Luis;El Cerrito;11;
5753;San Luis;El Condor;11;
5753;San Luis;El Coro;11;
5753;San Luis;El Mtial Escondido;11;
5753;San Luis;El Pajarete;11;
5753;San Luis;El Pantanillo;11;
5753;San Luis;El Pantano;11;
5753;San Luis;El Paraguay;11;
5753;San Luis;El Progreso;11;
5753;San Luis;El Puerto;11;
5753;San Luis;El Salado;11;
5753;San Luis;El Salto;11;
5753;San Luis;El Talita;11;
5753;San Luis;El Valle;11;
5753;San Luis;Hinojos;11;
5753;San Luis;Hornito;11;
5753;San Luis;La Agueda;11;
5753;San Luis;La Carmencita;11;
5753;San Luis;La Dora;11;
5753;San Luis;La Esperanza;11;
5753;San Luis;La Esquina;11;
5753;San Luis;La Esquina Del Rio;11;
5753;San Luis;La Estancia;11;
5753;San Luis;La Huerta;11;
5753;San Luis;La Ramada;11;
5753;San Luis;La Totora;11;
5753;San Luis;La Ulbara;11;
5753;San Luis;Laguna Larga;11;
5753;San Luis;Las Chacritas;11;
5753;San Luis;Las Flores;11;
5753;San Luis;Las Lajas;11;
5753;San Luis;Las Lomas;11;
5753;San Luis;Las Mangas;11;
5753;San Luis;Las Toscas;11;
5753;San Luis;Los Alamos;11;
5753;San Luis;Los Algarrobos;11;
5753;San Luis;Los Comederos;11;
5753;San Luis;Los Corrales;11;
5753;San Luis;Los Hinojos;11;
5753;San Luis;Los Lechuzones;11;
5753;San Luis;Los Molles;11;
5753;San Luis;Los Sauces;11;
5753;San Luis;Los Talas;11;
5753;San Luis;Manantial Lindo;11;
5753;San Luis;Ojo De Agua;11;
5753;San Luis;Pampa Del Bajo;11;
5753;San Luis;Pantanillo;11;
5753;San Luis;Paso Grande;11;
5753;San Luis;Piedra Bola;11;
5753;San Luis;Piedra Larga;11;
5753;San Luis;Piedra Rosada;11;
5753;San Luis;Piedra Sola;11;
5753;San Luis;Planta De Sandia;11;
5753;San Luis;Potrerillo;11;
5753;San Luis;Pozo Seco;11;
5753;San Luis;Puestito;11;
5753;San Luis;Q De Los Barrosos;11;
