COMPROING	NROCOMPROING	CAJA	RAZÓN
RB	800022225	8001401	CAJA_NO_ENCONTRADA
RB	800022225	8001401	CAJA_NO_ENCONTRADA
RB	800022225	8001401	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	400053926	4001321	CAJA_NO_ENCONTRADA
RB	800022227	8001401	CAJA_NO_ENCONTRADA
RB	800022227	8001401	CAJA_NO_ENCONTRADA
RB	800022228	8001401	CAJA_NO_ENCONTRADA
RB	800022228	8001401	CAJA_NO_ENCONTRADA
RB	800022228	8001401	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	400053929	4001322	CAJA_NO_ENCONTRADA
RB	800022235	8001402	CAJA_NO_ENCONTRADA
RB	800022236	8001402	CAJA_NO_ENCONTRADA
RB	100130182	1001552	CAJA_NO_ENCONTRADA
RB	100130182	1001552	CAJA_NO_ENCONTRADA
RB	100130182	1001552	CAJA_NO_ENCONTRADA
RB	100130182	1001552	CAJA_NO_ENCONTRADA
RB	400053931	4001322	CAJA_NO_ENCONTRADA
RB	400053931	4001322	CAJA_NO_ENCONTRADA
RB	400053931	4001322	CAJA_NO_ENCONTRADA
RB	100130189	1001553	CAJA_NO_ENCONTRADA
RB	100130189	1001553	CAJA_NO_ENCONTRADA
RB	100130189	1001553	CAJA_NO_ENCONTRADA
RB	100130189	1001553	CAJA_NO_ENCONTRADA
RB	100130189	1001553	CAJA_NO_ENCONTRADA
RB	700018294	7001325	CAJA_NO_ENCONTRADA
RB	700018295	7001325	CAJA_NO_ENCONTRADA
RB	700018295	7001325	CAJA_NO_ENCONTRADA
RB	700018295	7001325	CAJA_NO_ENCONTRADA
RB	100130213	1001553	CAJA_NO_ENCONTRADA
RB	100130213	1001553	CAJA_NO_ENCONTRADA
RB	100130213	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	100130215	1001553	CAJA_NO_ENCONTRADA
RB	300052525	3001439	CAJA_NO_ENCONTRADA
RB	100130216	1001553	CAJA_NO_ENCONTRADA
RB	100130216	1001553	CAJA_NO_ENCONTRADA
RB	100130217	1001553	CAJA_NO_ENCONTRADA
RB	100130217	1001553	CAJA_NO_ENCONTRADA
RB	100130217	1001553	CAJA_NO_ENCONTRADA
RB	100130218	1001553	CAJA_NO_ENCONTRADA
RB	100130219	1001553	CAJA_NO_ENCONTRADA
RB	100130223	1001554	CAJA_NO_ENCONTRADA
RB	400053942	4001324	CAJA_NO_ENCONTRADA
RB	100130229	1001554	CAJA_NO_ENCONTRADA
RB	100130239	1001554	CAJA_NO_ENCONTRADA
RB	700018305	7001326	CAJA_NO_ENCONTRADA
RB	700018306	7001326	CAJA_NO_ENCONTRADA
RB	700018306	7001326	CAJA_NO_ENCONTRADA
RB	700018306	7001326	CAJA_NO_ENCONTRADA
RB	700018306	7001326	CAJA_NO_ENCONTRADA
RB	700018306	7001326	CAJA_NO_ENCONTRADA
RB	700018306	7001326	CAJA_NO_ENCONTRADA
RB	700018306	7001326	CAJA_NO_ENCONTRADA
RB	100130245	1001554	CAJA_NO_ENCONTRADA
RB	100130245	1001554	CAJA_NO_ENCONTRADA
RB	100130245	1001554	CAJA_NO_ENCONTRADA
RB	100130245	1001554	CAJA_NO_ENCONTRADA
RB	100130247	1001554	CAJA_NO_ENCONTRADA
RB	100130247	1001554	CAJA_NO_ENCONTRADA
RB	100130247	1001554	CAJA_NO_ENCONTRADA
RB	100130247	1001554	CAJA_NO_ENCONTRADA
RB	100130248	1001554	CAJA_NO_ENCONTRADA
RB	100130249	1001554	CAJA_NO_ENCONTRADA
RB	100130250	1001554	CAJA_NO_ENCONTRADA
RB	100130251	1001554	CAJA_NO_ENCONTRADA
RB	100130251	1001554	CAJA_NO_ENCONTRADA
RB	100130251	1001554	CAJA_NO_ENCONTRADA
RB	100130251	1001554	CAJA_NO_ENCONTRADA
RB	100130251	1001554	CAJA_NO_ENCONTRADA
RB	100130252	1001554	CAJA_NO_ENCONTRADA
RB	100130252	1001554	CAJA_NO_ENCONTRADA
RB	100130253	1001554	CAJA_NO_ENCONTRADA
RB	800022257	8001404	CAJA_NO_ENCONTRADA
RB	800022257	8001404	CAJA_NO_ENCONTRADA
RB	400053955	4001325	CAJA_NO_ENCONTRADA
RB	400053955	4001325	CAJA_NO_ENCONTRADA
RB	100130263	1001555	CAJA_NO_ENCONTRADA
RB	600000687	6000632	CAJA_NO_ENCONTRADA
RB	100130267	1001555	CAJA_NO_ENCONTRADA
RB	100130269	1001555	CAJA_NO_ENCONTRADA
RB	100130269	1001555	CAJA_NO_ENCONTRADA
RB	100130270	1001555	CAJA_NO_ENCONTRADA
RB	100130270	1001555	CAJA_NO_ENCONTRADA
RB	100130270	1001555	CAJA_NO_ENCONTRADA
RB	100130270	1001555	CAJA_NO_ENCONTRADA
RB	100130271	1001555	CAJA_NO_ENCONTRADA
RB	100130272	1001555	CAJA_NO_ENCONTRADA
RB	100130273	1001555	CAJA_NO_ENCONTRADA
RB	200145258	2001446	CAJA_NO_ENCONTRADA
RB	700018308	7001327	CAJA_NO_ENCONTRADA
RB	400053959	4001325	CAJA_NO_ENCONTRADA
RB	400053959	4001325	CAJA_NO_ENCONTRADA
RB	400053959	4001325	CAJA_NO_ENCONTRADA
RB	400053959	4001325	CAJA_NO_ENCONTRADA
RB	400053960	4001325	CAJA_NO_ENCONTRADA
RB	400053960	4001325	CAJA_NO_ENCONTRADA
RB	400053960	4001325	CAJA_NO_ENCONTRADA
RB	700018313	7001327	CAJA_NO_ENCONTRADA
RB	700018313	7001327	CAJA_NO_ENCONTRADA
RB	1000002052	10000256	CAJA_NO_ENCONTRADA
RB	1000002052	10000256	CAJA_NO_ENCONTRADA
RB	1000002052	10000256	CAJA_NO_ENCONTRADA
RB	1000002052	10000256	CAJA_NO_ENCONTRADA
RB	800022266	8001405	CAJA_NO_ENCONTRADA
RB	100130285	1001555	CAJA_NO_ENCONTRADA
RB	100130285	1001555	CAJA_NO_ENCONTRADA
RB	100130285	1001555	CAJA_NO_ENCONTRADA
RB	100130287	1001555	CAJA_NO_ENCONTRADA
RB	100130287	1001555	CAJA_NO_ENCONTRADA
RB	100130287	1001555	CAJA_NO_ENCONTRADA
RB	100130287	1001555	CAJA_NO_ENCONTRADA
RB	100130288	1001555	CAJA_NO_ENCONTRADA
RB	100130288	1001555	CAJA_NO_ENCONTRADA
RB	100130288	1001555	CAJA_NO_ENCONTRADA
RB	100130289	1001555	CAJA_NO_ENCONTRADA
RB	100130291	1001555	CAJA_NO_ENCONTRADA
RB	100130292	1001555	CAJA_NO_ENCONTRADA
RB	100130292	1001555	CAJA_NO_ENCONTRADA
RB	100130292	1001555	CAJA_NO_ENCONTRADA
RB	100130292	1001555	CAJA_NO_ENCONTRADA
RB	100130293	1001555	CAJA_NO_ENCONTRADA
RB	800022270	8001406	CAJA_NO_ENCONTRADA
RB	800022270	8001406	CAJA_NO_ENCONTRADA
RB	800022270	8001406	CAJA_NO_ENCONTRADA
RB	800022270	8001406	CAJA_NO_ENCONTRADA
RB	800022270	8001406	CAJA_NO_ENCONTRADA
RB	800022270	8001406	CAJA_NO_ENCONTRADA
RB	800022271	8001406	CAJA_NO_ENCONTRADA
RB	800022271	8001406	CAJA_NO_ENCONTRADA
RB	800022271	8001406	CAJA_NO_ENCONTRADA
RB	800022271	8001406	CAJA_NO_ENCONTRADA
RB	800022272	8001406	CAJA_NO_ENCONTRADA
RB	100130300	1001556	CAJA_NO_ENCONTRADA
RB	200145283	2001447	CAJA_NO_ENCONTRADA
RB	200145283	2001447	CAJA_NO_ENCONTRADA
RB	200145283	2001447	CAJA_NO_ENCONTRADA
RB	200145283	2001447	CAJA_NO_ENCONTRADA
RB	200145283	2001447	CAJA_NO_ENCONTRADA
RB	200145283	2001447	CAJA_NO_ENCONTRADA
RB	100130302	1001556	CAJA_NO_ENCONTRADA
RB	100130302	1001556	CAJA_NO_ENCONTRADA
RB	100130302	1001556	CAJA_NO_ENCONTRADA
RB	100130302	1001556	CAJA_NO_ENCONTRADA
RB	700018323	7001328	CAJA_NO_ENCONTRADA
RB	700018324	7001328	CAJA_NO_ENCONTRADA
RB	700018326	7001328	CAJA_NO_ENCONTRADA
RB	700018326	7001328	CAJA_NO_ENCONTRADA
RB	700018326	7001328	CAJA_NO_ENCONTRADA
RB	700018326	7001328	CAJA_NO_ENCONTRADA
RB	700018328	7001328	CAJA_NO_ENCONTRADA
RB	100130314	1001556	CAJA_NO_ENCONTRADA
RB	100130314	1001556	CAJA_NO_ENCONTRADA
RB	100130314	1001556	CAJA_NO_ENCONTRADA
RB	100130314	1001556	CAJA_NO_ENCONTRADA
RB	100130315	1001556	CAJA_NO_ENCONTRADA
RB	100130316	1001556	CAJA_NO_ENCONTRADA
RB	100130317	1001556	CAJA_NO_ENCONTRADA
RB	100130318	1001556	CAJA_NO_ENCONTRADA
RB	100130318	1001556	CAJA_NO_ENCONTRADA
RB	100130328	1001557	CAJA_NO_ENCONTRADA
RB	100130330	1001557	CAJA_NO_ENCONTRADA
RB	400053992	4001327	CAJA_NO_ENCONTRADA
RB	400053992	4001327	CAJA_NO_ENCONTRADA
RB	400053992	4001327	CAJA_NO_ENCONTRADA
RB	400053992	4001327	CAJA_NO_ENCONTRADA
RB	300052561	3001443	CAJA_NO_ENCONTRADA
RB	300052561	3001443	CAJA_NO_ENCONTRADA
RB	700018331	7001329	CAJA_NO_ENCONTRADA
RB	100130333	1001557	CAJA_NO_ENCONTRADA
RB	100130333	1001557	CAJA_NO_ENCONTRADA
RB	100130333	1001557	CAJA_NO_ENCONTRADA
RB	100130333	1001557	CAJA_NO_ENCONTRADA
RB	100130337	1001557	CAJA_NO_ENCONTRADA
RB	100130337	1001557	CAJA_NO_ENCONTRADA
RB	100130337	1001557	CAJA_NO_ENCONTRADA
RB	100130337	1001557	CAJA_NO_ENCONTRADA
RB	100130338	1001557	CAJA_NO_ENCONTRADA
RB	100130338	1001557	CAJA_NO_ENCONTRADA
RB	100130338	1001557	CAJA_NO_ENCONTRADA
RB	100130338	1001557	CAJA_NO_ENCONTRADA
RR	100130339	1001557	CAJA_NO_ENCONTRADA
RB	100130340	1001557	CAJA_NO_ENCONTRADA
RB	100130341	1001557	CAJA_NO_ENCONTRADA
RB	100130341	1001557	CAJA_NO_ENCONTRADA
RB	100130341	1001557	CAJA_NO_ENCONTRADA
RB	100130341	1001557	CAJA_NO_ENCONTRADA
RB	100130342	1001557	CAJA_NO_ENCONTRADA
RB	100130343	1001557	CAJA_NO_ENCONTRADA
RB	100130344	1001557	CAJA_NO_ENCONTRADA
RB	100130344	1001557	CAJA_NO_ENCONTRADA
RB	100130344	1001557	CAJA_NO_ENCONTRADA
RB	100130345	1001557	CAJA_NO_ENCONTRADA
RB	100130345	1001557	CAJA_NO_ENCONTRADA
RB	100130346	1001557	CAJA_NO_ENCONTRADA
RB	100130347	1001557	CAJA_NO_ENCONTRADA
RB	100130350	1001558	CAJA_NO_ENCONTRADA
RB	400053997	4001328	CAJA_NO_ENCONTRADA
RB	400053997	4001328	CAJA_NO_ENCONTRADA
RB	400053997	4001328	CAJA_NO_ENCONTRADA
RB	400053997	4001328	CAJA_NO_ENCONTRADA
RB	400053997	4001328	CAJA_NO_ENCONTRADA
RB	700018335	7001330	CAJA_NO_ENCONTRADA
RB	700018335	7001330	CAJA_NO_ENCONTRADA
RB	700018335	7001330	CAJA_NO_ENCONTRADA
RB	100130356	1001558	CAJA_NO_ENCONTRADA
RB	100130357	1001558	CAJA_NO_ENCONTRADA
RB	100130357	1001558	CAJA_NO_ENCONTRADA
RB	100130357	1001558	CAJA_NO_ENCONTRADA
RB	100130358	1001558	CAJA_NO_ENCONTRADA
RB	100130358	1001558	CAJA_NO_ENCONTRADA
RB	100130358	1001558	CAJA_NO_ENCONTRADA
RB	100130360	1001558	CAJA_NO_ENCONTRADA
RB	100130360	1001558	CAJA_NO_ENCONTRADA
RB	100130360	1001558	CAJA_NO_ENCONTRADA
RB	100130360	1001558	CAJA_NO_ENCONTRADA
RB	1000002075	10000259	CAJA_NO_ENCONTRADA
RB	100130363	1001558	CAJA_NO_ENCONTRADA
RB	100130363	1001558	CAJA_NO_ENCONTRADA
RB	100130363	1001558	CAJA_NO_ENCONTRADA
RB	100130363	1001558	CAJA_NO_ENCONTRADA
RB	800022299	8001408	CAJA_NO_ENCONTRADA
RB	800022299	8001408	CAJA_NO_ENCONTRADA
RB	700018343	7001330	CAJA_NO_ENCONTRADA
RB	100130364	1001558	CAJA_NO_ENCONTRADA
RB	100130365	1001558	CAJA_NO_ENCONTRADA
RB	100130365	1001558	CAJA_NO_ENCONTRADA
RB	100130368	1001558	CAJA_NO_ENCONTRADA
RB	100130376	1001558	CAJA_NO_ENCONTRADA
RB	100130377	1001558	CAJA_NO_ENCONTRADA
RB	100130379	1001558	CAJA_NO_ENCONTRADA
RB	100130381	1001558	CAJA_NO_ENCONTRADA
RB	100130381	1001558	CAJA_NO_ENCONTRADA
RB	100130381	1001558	CAJA_NO_ENCONTRADA
RB	800022307	8001409	CAJA_NO_ENCONTRADA
RB	800022307	8001409	CAJA_NO_ENCONTRADA
RB	800022307	8001409	CAJA_NO_ENCONTRADA
RB	800022308	8001409	CAJA_NO_ENCONTRADA
RB	800022308	8001409	CAJA_NO_ENCONTRADA
RB	800022308	8001409	CAJA_NO_ENCONTRADA
RB	100130389	1001559	CAJA_NO_ENCONTRADA
RB	100130390	1001559	CAJA_NO_ENCONTRADA
RB	100130390	1001559	CAJA_NO_ENCONTRADA
RB	100130390	1001559	CAJA_NO_ENCONTRADA
RB	100130391	1001559	CAJA_NO_ENCONTRADA
RB	100130392	1001559	CAJA_NO_ENCONTRADA
RB	100130393	1001559	CAJA_NO_ENCONTRADA
RB	100130393	1001559	CAJA_NO_ENCONTRADA
RB	100130393	1001559	CAJA_NO_ENCONTRADA
RB	100130394	1001559	CAJA_NO_ENCONTRADA
RB	100130394	1001559	CAJA_NO_ENCONTRADA
RB	100130394	1001559	CAJA_NO_ENCONTRADA
RB	100130394	1001559	CAJA_NO_ENCONTRADA
RB	100130395	1001559	CAJA_NO_ENCONTRADA
RB	100130395	1001559	CAJA_NO_ENCONTRADA
RB	100130395	1001559	CAJA_NO_ENCONTRADA
RB	100130395	1001559	CAJA_NO_ENCONTRADA
RB	1000002087	10000260	CAJA_NO_ENCONTRADA
RB	100130398	1001559	CAJA_NO_ENCONTRADA
RB	100130398	1001559	CAJA_NO_ENCONTRADA
RB	100130399	1001559	CAJA_NO_ENCONTRADA
RB	100130400	1001559	CAJA_NO_ENCONTRADA
RB	700018352	7001331	CAJA_NO_ENCONTRADA
RB	700018352	7001331	CAJA_NO_ENCONTRADA
RB	700018352	7001331	CAJA_NO_ENCONTRADA
RB	700018352	7001331	CAJA_NO_ENCONTRADA
RB	100130409	1001560	CAJA_NO_ENCONTRADA
RB	100130409	1001560	CAJA_NO_ENCONTRADA
RB	100130411	1001560	CAJA_NO_ENCONTRADA
RB	100130411	1001560	CAJA_NO_ENCONTRADA
RB	100130411	1001560	CAJA_NO_ENCONTRADA
RB	100130411	1001560	CAJA_NO_ENCONTRADA
RB	100130412	1001560	CAJA_NO_ENCONTRADA
RB	100130413	1001560	CAJA_NO_ENCONTRADA
RB	100130413	1001560	CAJA_NO_ENCONTRADA
RB	100130413	1001560	CAJA_NO_ENCONTRADA
RB	700018358	7001332	CAJA_NO_ENCONTRADA
RB	700018358	7001332	CAJA_NO_ENCONTRADA
RB	700018358	7001332	CAJA_NO_ENCONTRADA
RB	700018358	7001332	CAJA_NO_ENCONTRADA
RB	700018362	7001332	CAJA_NO_ENCONTRADA
RB	100130416	1001560	CAJA_NO_ENCONTRADA
RB	100130417	1001560	CAJA_NO_ENCONTRADA
RB	100130419	1001560	CAJA_NO_ENCONTRADA
RB	100130419	1001560	CAJA_NO_ENCONTRADA
RB	100130419	1001560	CAJA_NO_ENCONTRADA
RB	100130420	1001560	CAJA_NO_ENCONTRADA
RB	100130421	1001560	CAJA_NO_ENCONTRADA
RB	100130422	1001560	CAJA_NO_ENCONTRADA
RB	100130422	1001560	CAJA_NO_ENCONTRADA
RB	100130422	1001560	CAJA_NO_ENCONTRADA
RB	100130422	1001560	CAJA_NO_ENCONTRADA
RB	800022338	8001410	CAJA_NO_ENCONTRADA
RB	100130444	1001561	CAJA_NO_ENCONTRADA
RB	800022345	8001411	CAJA_NO_ENCONTRADA
RB	800022345	8001411	CAJA_NO_ENCONTRADA
RB	100130453	1001561	CAJA_NO_ENCONTRADA
RB	100130453	1001561	CAJA_NO_ENCONTRADA
RB	100130453	1001561	CAJA_NO_ENCONTRADA
RB	100130453	1001561	CAJA_NO_ENCONTRADA
RB	100130454	1001561	CAJA_NO_ENCONTRADA
RB	100130454	1001561	CAJA_NO_ENCONTRADA
RB	100130454	1001561	CAJA_NO_ENCONTRADA
RB	100130455	1001561	CAJA_NO_ENCONTRADA
RB	100130456	1001561	CAJA_NO_ENCONTRADA
RB	100130457	1001561	CAJA_NO_ENCONTRADA
RB	100130457	1001561	CAJA_NO_ENCONTRADA
RB	100130457	1001561	CAJA_NO_ENCONTRADA
RB	100130457	1001561	CAJA_NO_ENCONTRADA
RB	100130458	1001561	CAJA_NO_ENCONTRADA
RB	100130459	1001561	CAJA_NO_ENCONTRADA
RB	100130460	1001561	CAJA_NO_ENCONTRADA
RB	100130461	1001561	CAJA_NO_ENCONTRADA
RB	100130461	1001561	CAJA_NO_ENCONTRADA
RB	100130461	1001561	CAJA_NO_ENCONTRADA
RB	100130461	1001561	CAJA_NO_ENCONTRADA
RB	100130462	1001561	CAJA_NO_ENCONTRADA
RB	100130462	1001561	CAJA_NO_ENCONTRADA
RB	100130462	1001561	CAJA_NO_ENCONTRADA
RB	800022349	8001411	CAJA_NO_ENCONTRADA
RB	100130470	1001561	CAJA_NO_ENCONTRADA
RB	700018367	7001333	CAJA_NO_ENCONTRADA
RB	700018367	7001333	CAJA_NO_ENCONTRADA
RB	700018367	7001333	CAJA_NO_ENCONTRADA
RB	100130471	1001561	CAJA_NO_ENCONTRADA
RB	100130471	1001561	CAJA_NO_ENCONTRADA
RB	100130471	1001561	CAJA_NO_ENCONTRADA
RB	100130471	1001561	CAJA_NO_ENCONTRADA
RB	100130471	1001561	CAJA_NO_ENCONTRADA
RB	700018368	7001333	CAJA_NO_ENCONTRADA
RB	100130472	1001561	CAJA_NO_ENCONTRADA
RB	100130473	1001561	CAJA_NO_ENCONTRADA
RB	100130474	1001561	CAJA_NO_ENCONTRADA
RB	100130474	1001561	CAJA_NO_ENCONTRADA
RB	100130474	1001561	CAJA_NO_ENCONTRADA
RB	800022353	8001412	CAJA_NO_ENCONTRADA
RB	800022353	8001412	CAJA_NO_ENCONTRADA
RB	800022353	8001412	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	100130481	1001562	CAJA_NO_ENCONTRADA
RB	800022354	8001412	CAJA_NO_ENCONTRADA
RB	800022355	8001412	CAJA_NO_ENCONTRADA
RB	100130482	1001562	CAJA_NO_ENCONTRADA
RB	100130483	1001562	CAJA_NO_ENCONTRADA
RB	100130488	1001562	CAJA_NO_ENCONTRADA
RB	100130488	1001562	CAJA_NO_ENCONTRADA
RB	700018374	7001334	CAJA_NO_ENCONTRADA
RB	700018374	7001334	CAJA_NO_ENCONTRADA
RB	800022357	8001412	CAJA_NO_ENCONTRADA
RB	100130492	1001562	CAJA_NO_ENCONTRADA
RB	100130492	1001562	CAJA_NO_ENCONTRADA
RB	100130492	1001562	CAJA_NO_ENCONTRADA
RB	100130492	1001562	CAJA_NO_ENCONTRADA
RB	100130493	1001562	CAJA_NO_ENCONTRADA
RB	100130494	1001562	CAJA_NO_ENCONTRADA
RB	100130495	1001562	CAJA_NO_ENCONTRADA
RB	800022358	8001412	CAJA_NO_ENCONTRADA
RB	800022359	8001412	CAJA_NO_ENCONTRADA
RB	100130498	1001562	CAJA_NO_ENCONTRADA
RB	100130498	1001562	CAJA_NO_ENCONTRADA
RB	100130498	1001562	CAJA_NO_ENCONTRADA
RB	100130498	1001562	CAJA_NO_ENCONTRADA
RB	400054039	4001332	CAJA_NO_ENCONTRADA
RB	400054039	4001332	CAJA_NO_ENCONTRADA
RB	800022362	8001412	CAJA_NO_ENCONTRADA
RB	100130512	1001562	CAJA_NO_ENCONTRADA
RB	100130512	1001562	CAJA_NO_ENCONTRADA
RB	100130512	1001562	CAJA_NO_ENCONTRADA
RB	100130512	1001562	CAJA_NO_ENCONTRADA
RB	100130513	1001562	CAJA_NO_ENCONTRADA
RB	100130514	1001562	CAJA_NO_ENCONTRADA
RB	400054042	4001333	CAJA_NO_ENCONTRADA
RB	400054043	4001333	CAJA_NO_ENCONTRADA
RB	100130522	1001563	CAJA_NO_ENCONTRADA
RB	100130522	1001563	CAJA_NO_ENCONTRADA
RB	100130522	1001563	CAJA_NO_ENCONTRADA
RB	700018377	7001335	CAJA_NO_ENCONTRADA
RB	700018377	7001335	CAJA_NO_ENCONTRADA
RB	100130535	1001564	CAJA_NO_ENCONTRADA
RB	100130546	1001564	CAJA_NO_ENCONTRADA
RB	700018381	7001335	CAJA_NO_ENCONTRADA
RB	100130548	1001564	CAJA_NO_ENCONTRADA
RB	100130548	1001564	CAJA_NO_ENCONTRADA
RB	100130549	1001564	CAJA_NO_ENCONTRADA
RB	100130549	1001564	CAJA_NO_ENCONTRADA
RB	100130550	1001564	CAJA_NO_ENCONTRADA
RB	100130551	1001564	CAJA_NO_ENCONTRADA
RB	100130552	1001564	CAJA_NO_ENCONTRADA
RB	100130553	1001564	CAJA_NO_ENCONTRADA
RB	100130555	1001564	CAJA_NO_ENCONTRADA
RB	800022379	8001415	CAJA_NO_ENCONTRADA
RB	800022380	8001415	CAJA_NO_ENCONTRADA
RB	800022380	8001415	CAJA_NO_ENCONTRADA
RB	800022381	8001415	CAJA_NO_ENCONTRADA
RB	800022381	8001415	CAJA_NO_ENCONTRADA
RB	100130566	1001565	CAJA_NO_ENCONTRADA
RB	800022383	8001415	CAJA_NO_ENCONTRADA
RB	800022383	8001415	CAJA_NO_ENCONTRADA
RB	800022385	8001415	CAJA_NO_ENCONTRADA
RB	800022385	8001415	CAJA_NO_ENCONTRADA
RB	800022385	8001415	CAJA_NO_ENCONTRADA
RB	800022385	8001415	CAJA_NO_ENCONTRADA
RB	100130572	1001565	CAJA_NO_ENCONTRADA
RB	100130572	1001565	CAJA_NO_ENCONTRADA
RB	100130572	1001565	CAJA_NO_ENCONTRADA
RB	100130572	1001565	CAJA_NO_ENCONTRADA
RB	100130572	1001565	CAJA_NO_ENCONTRADA
RB	100130572	1001565	CAJA_NO_ENCONTRADA
RB	100130572	1001565	CAJA_NO_ENCONTRADA
RB	100130574	1001565	CAJA_NO_ENCONTRADA
RB	100130574	1001565	CAJA_NO_ENCONTRADA
RB	100130574	1001565	CAJA_NO_ENCONTRADA
RB	100130574	1001565	CAJA_NO_ENCONTRADA
RB	700018392	7001336	CAJA_NO_ENCONTRADA
RB	700018392	7001336	CAJA_NO_ENCONTRADA
RB	700018392	7001336	CAJA_NO_ENCONTRADA
RB	700018392	7001336	CAJA_NO_ENCONTRADA
RB	700018392	7001336	CAJA_NO_ENCONTRADA
RB	700018392	7001336	CAJA_NO_ENCONTRADA
RB	800022387	8001415	CAJA_NO_ENCONTRADA
RB	800022392	8001416	CAJA_NO_ENCONTRADA
RB	800022394	8001416	CAJA_NO_ENCONTRADA
RB	800022394	8001416	CAJA_NO_ENCONTRADA
RB	700018395	7001337	CAJA_NO_ENCONTRADA
RB	700018395	7001337	CAJA_NO_ENCONTRADA
RB	700018395	7001337	CAJA_NO_ENCONTRADA
RB	700018395	7001337	CAJA_NO_ENCONTRADA
RB	1000002162	10000267	CAJA_NO_ENCONTRADA
RB	700018396	7001337	CAJA_NO_ENCONTRADA
RB	700018396	7001337	CAJA_NO_ENCONTRADA
RB	700018396	7001337	CAJA_NO_ENCONTRADA
RB	700018396	7001337	CAJA_NO_ENCONTRADA
RB	700018396	7001337	CAJA_NO_ENCONTRADA
RB	300052643	3001452	CAJA_NO_ENCONTRADA
RB	300052643	3001452	CAJA_NO_ENCONTRADA
RB	300052643	3001452	CAJA_NO_ENCONTRADA
RB	300052643	3001452	CAJA_NO_ENCONTRADA
RB	300052643	3001452	CAJA_NO_ENCONTRADA
RB	300052643	3001452	CAJA_NO_ENCONTRADA
RB	700018397	7001337	CAJA_NO_ENCONTRADA
RB	700018397	7001337	CAJA_NO_ENCONTRADA
RB	700018397	7001337	CAJA_NO_ENCONTRADA
RB	700018397	7001337	CAJA_NO_ENCONTRADA
RB	700018397	7001337	CAJA_NO_ENCONTRADA
RB	700018402	7001338	CAJA_NO_ENCONTRADA
RB	700018402	7001338	CAJA_NO_ENCONTRADA
RB	700018402	7001338	CAJA_NO_ENCONTRADA
RB	700018402	7001338	CAJA_NO_ENCONTRADA
RB	700018402	7001338	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
RB	300052652	3001453	CAJA_NO_ENCONTRADA
